BannerType;CampaignType;Category;Client;Date;Device;Place;QueryType;TargetingType;Clicks;Cost;Conversions;Shows
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Phrase;Autotargeting;0;32,14285669;0;1115
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Phrase;Phrase;0;585,5817548;1;7231
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Retargeting;Retargeting;0;172,8618945;1;2716
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;3561,433096;23;512
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;7246,921615;19;507
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Competitor;Autotargeting;0;292,0422503;1;406
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Competitor;Phrase;0;909,5419395;1;466
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Other;Autotargeting;0;395,5958508;1;195
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Other;Phrase;0;900,8223346;1;215
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Phrase;Autotargeting;0;154,4642833;0;490
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Phrase;Phrase;0;6432,198503;3;39819
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Retargeting;Retargeting;0;1401,692819;1;6487
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Autotargeting;0;4819,489377;18;1429
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;17723,5117;31;1892
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Competitor;Autotargeting;0;74,57555085;1;347
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Competitor;Phrase;0;244,8832359;0;1003
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Other;Autotargeting;0;118,0786689;1;123
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Other;Phrase;0;314,8274015;1;505
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Phrase;Autotargeting;0;182,1428553;0;1577
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Phrase;Phrase;0;433,4475913;1;4422
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Retargeting;Retargeting;0;33,98223804;1;239
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Autotargeting;0;8618,491355;41;994
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;3566,031213;11;344
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Competitor;Autotargeting;0;492,0688125;1;744
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Competitor;Phrase;0;491,7718897;1;351
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Autotargeting;0;950,285832;1;345
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Phrase;0;1178,656411;1;254
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Phrase;Autotargeting;0;2428,571404;0;2684
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Phrase;Phrase;0;7255,016275;2;23279
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Retargeting;Retargeting;0;1322,0903;1;3562
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Autotargeting;0;11955,30824;41;2437
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;9593,018084;19;1030
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Competitor;Autotargeting;0;279,2109271;1;1047
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Competitor;Phrase;0;211,3000042;1;1282
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Other;Autotargeting;0;319,6005313;1;341
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Other;Phrase;0;486,0180976;1;520
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Phrase;Autotargeting;0;106,2499989;0;1421
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Phrase;Phrase;0;198,5822865;1;130
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Retargeting;Retargeting;0;32,73878708;1;127
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Autotargeting;0;5661,291443;32;740
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;2403,785225;7;220
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Competitor;Autotargeting;0;190,1262984;1;534
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Competitor;Phrase;0;2504,820083;2;653
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Other;Autotargeting;0;1645,594016;2;421
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Other;Phrase;0;374,1624697;1;119
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Phrase;Autotargeting;0;5424,999945;0;10831
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Phrase;Phrase;0;13747,78391;1;35060
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Retargeting;Retargeting;0;2799,398812;1;4943
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Autotargeting;0;10179,99708;43;2338
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;9143,850276;23;969
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Competitor;Autotargeting;0;71,60845505;1;272
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Competitor;Phrase;0;3070,52054;1;1394
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Other;Autotargeting;0;334,9622756;1;472
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Other;Phrase;0;379,9601572;1;403
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.04.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.05.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;Deposits;TULIP;01.06.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Networks;Phrase;Autotargeting;116;3024,049053;0;47292
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Networks;Phrase;Phrase;2;54,97125365;0;532
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Networks;Retargeting;Retargeting;4;79,29600234;0;1945
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Search;Competitor;Autotargeting;96;3205,768904;1;144
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Search;Competitor;Phrase;4;207,2412566;0;14
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Search;Other;Autotargeting;32;902,6839275;1;53
text;text;Deposits;BUTTERCUP ;01.04.2023;Desktop;Search;Other;Phrase;3;95,44845996;0;8
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;5;0
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Networks;Phrase;Autotargeting;658;11898,37511;0;67028
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Networks;Phrase;Phrase;15;307,6734278;0;2211
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Networks;Retargeting;Retargeting;39;806,3132203;1;3279
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Search;Competitor;Autotargeting;210;6888,515494;3;396
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Search;Competitor;Phrase;20;902,8425774;1;58
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Search;Other;Autotargeting;48;1502,347627;1;101
text;text;Deposits;BUTTERCUP ;01.04.2023;Mobile;Search;Other;Phrase;6;223,5353741;0;35
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Networks;Phrase;Autotargeting;91;2176,872221;0;32433
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Networks;Phrase;Phrase;4;83,7585301;0;716
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Networks;Retargeting;Retargeting;6;115,4694974;0;3139
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Search;Competitor;Autotargeting;36;1368,19204;1;62
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Search;Competitor;Phrase;16;1387,117934;1;42
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Search;Other;Autotargeting;12;383,4834424;1;20
text;text;Deposits;BUTTERCUP ;01.05.2023;Desktop;Search;Other;Phrase;4;248,4402338;1;8
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;6;0
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Networks;Phrase;Autotargeting;1485;17276,65199;0;145465
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Networks;Phrase;Phrase;16;284,5345003;0;2497
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Networks;Retargeting;Retargeting;23;414,1224109;0;2951
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Search;Competitor;Autotargeting;125;3687,815015;2;303
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Search;Competitor;Phrase;41;2674,25495;1;122
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Search;Other;Autotargeting;28;863,5105845;1;76
text;text;Deposits;BUTTERCUP ;01.05.2023;Mobile;Search;Other;Phrase;7;361,4814202;1;34
text;text;Deposits;BUTTERCUP ;01.06.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;1;0
text;text;Deposits;BUTTERCUP ;01.06.2023;Desktop;Networks;Phrase;Autotargeting;52;615,6663793;0;13168
text;text;Deposits;BUTTERCUP ;01.06.2023;Desktop;Networks;Phrase;Phrase;1;3,856621859;0;57
text;text;Deposits;BUTTERCUP ;01.06.2023;Desktop;Networks;Retargeting;Retargeting;1;23,48486265;0;372
text;text;Deposits;BUTTERCUP ;01.06.2023;Desktop;Search;Competitor;Autotargeting;26;1590,812846;0;50
